acc_x,acc_y,acc_z,alt,label
1.556641,0.243408,0.308716,333.342163,downstairs
1.459961,0.021362,0.184082,333.32193,downstairs
1.513428,0.279053,0.337646,333.32193,downstairs
0.844482,0.178223,0.166138,333.143311,downstairs
0.613525,0.185791,0.131592,333.235718,downstairs
0.585205,0.217163,0.075806,333.235718,downstairs
0.72583,0.101807,0.048096,333.214447,downstairs
1.075928,0.113892,-0.004395,333.214447,downstairs
1.570923,0.106079,-0.008545,333.105927,downstairs
1.088623,0.04834,0.317383,333.105927,downstairs
0.476196,0.05249,0.202026,332.891479,downstairs
1.051025,0.184937,0.102539,332.891479,downstairs
1.120728,-0.126587,0.265381,333.213409,downstairs
0.852417,0.089478,0.329712,333.141754,downstairs
0.934326,0.15332,0.218506,333.141754,downstairs
0.870972,0.032593,0.214478,333.091919,downstairs
0.832275,0.077026,0.226318,333.091919,downstairs
0.872925,0.140015,0.235352,332.883179,downstairs
0.962158,0.082397,0.207153,332.883179,downstairs
1.420166,0.36731,0.324585,332.889923,downstairs
0.981201,0.101318,0.172363,332.889923,downstairs
1.170288,0.201904,0.1875,333.048798,downstairs
1.020508,0.089111,0.14856,332.897705,downstairs
0.949829,0.148438,0.152344,332.897705,downstairs
1.015503,0.227417,0.136719,333.191589,downstairs
0.998657,0.127075,0.132446,333.191589,downstairs
0.920898,0.153564,0.151978,333.184845,downstairs
0.783447,0.046021,0.137085,333.184845,downstairs
0.692749,-0.017212,0.049316,333.183289,downstairs
0.741821,0.10144,0.072388,333.183289,downstairs
0.630615,0.148438,0.126221,333.076324,downstairs
0.747681,0.185913,0.147583,332.996887,downstairs
1.088013,0.248047,0.157104,332.996887,downstairs
1.963989,0.480103,0.49353,332.975586,downstairs
1.186646,0.08313,0.492065,332.975586,downstairs
0.727661,0.48645,0.500244,332.947052,downstairs
0.634033,0.402588,0.339722,332.947052,downstairs
0.392944,0.002563,0.277954,333.041016,downstairs
0.675171,0.11084,0.459717,333.041016,downstairs
0.64978,0.039795,0.346558,332.93457,downstairs
0.925903,0.222168,0.311157,333.034271,downstairs
1.326782,0.188477,0.305786,333.034271,downstairs
1.741821,0.306641,0.401123,332.834381,downstairs
1.562988,0.277954,0.299927,332.834381,downstairs
1.120728,0.307129,0.228394,332.661987,downstairs
0.660522,0.189087,0.159302,332.661987,downstairs
0.605469,0.151855,0.19812,332.690552,downstairs
0.615845,0.087524,0.128418,332.618896,downstairs
0.752563,0.048096,0.118408,332.618896,downstairs
0.785278,0.095825,0.177734,332.761688,downstairs
0.953857,0.253052,0.215088,332.761688,downstairs
1.368774,0.268799,0.260132,332.718079,downstairs
1.279053,0.006226,0.418457,332.718079,downstairs
1.044067,0.089722,0.303955,332.854095,downstairs
0.675171,0.111206,0.491089,332.854095,downstairs
0.588867,0.297729,0.284546,332.41745,downstairs
0.620361,0.078125,0.28418,332.811005,downstairs
0.755981,0.217896,0.360229,332.811005,downstairs
1.007324,0.138794,0.298218,332.854095,downstairs
1.163452,0.186157,0.283203,332.854095,downstairs
1.486938,0.27417,0.193481,332.60437,downstairs
1.54895,0.261597,0.346436,332.60437,downstairs
1.203125,0.157959,0.292603,332.577362,downstairs
0.732178,0.134155,0.190918,332.577362,downstairs
0.638062,0.204224,0.157227,332.290253,downstairs
0.692993,0.098511,0.190918,332.361389,downstairs
0.734253,0.052979,0.217651,332.361389,downstairs
0.78064,-0.036865,0.218628,332.240417,downstairs
1.012939,0.078979,0.234375,332.240417,downstairs
1.011719,0.009277,0.19873,332.532715,downstairs
1.349365,0.240112,0.333252,332.532715,downstairs
1.3573,0.13147,0.349854,332.316742,downstairs
0.864258,0.100586,0.250244,332.316742,downstairs
0.631836,0.233887,0.203979,332.511444,downstairs
0.545044,0.072632,0.208496,332.661987,downstairs
0.688721,0.247437,0.312256,332.661987,downstairs
0.883789,0.209839,0.419312,332.296997,downstairs
0.77124,0.063477,0.380859,332.296997,downstairs
1.103638,0.244751,0.414795,332.247162,downstairs
1.321289,0.0271,0.375122,332.247162,downstairs
1.593384,0.246582,0.288696,332.3479,downstairs
1.583618,0.155762,0.33252,332.3479,downstairs
0.940186,0.011841,0.20752,332.232635,downstairs
0.663208,0.123779,0.116333,332.390991,downstairs
0.688965,0.165161,0.131592,332.390991,downstairs
0.726807,0.021973,0.151245,332.210815,downstairs
0.680298,0.025269,0.124268,332.210815,downstairs
0.65332,0.065552,0.093262,332.224854,downstairs
0.893433,0.205322,0.185791,332.224854,downstairs
0.986084,0.142334,0.186646,332.224854,downstairs
1.630859,0.311157,0.41748,332.224854,downstairs
1.175293,0.139038,0.536255,332.260651,downstairs
0.948975,0.201172,0.449097,332.116852,downstairs
0.598022,0.183716,0.388306,332.116852,downstairs
0.526123,0.156494,0.328125,332.159943,downstairs
0.504761,0.219604,0.369995,332.159943,downstairs
0.712402,0.21167,0.350098,332.131897,downstairs
1.268433,0.096191,0.357544,332.131897,downstairs
1.42749,0.123535,0.299561,331.895172,downstairs
1.531128,0.142212,0.158325,331.895172,downstairs
1.802612,0.255005,0.34375,331.996918,downstairs
0.938721,-0.027588,0.181274,332.175507,downstairs
0.678345,0.188721,0.131592,332.175507,downstairs
0.613892,0.201172,0.090576,332.117889,downstairs
0.611206,0.070923,0.117676,332.117889,downstairs
0.65332,0.156738,0.074341,331.888947,downstairs
0.735107,0.317261,0.052368,331.888947,downstairs
0.920898,0.178467,0.18103,331.873352,downstairs
1.103882,0.187012,0.151123,331.873352,downstairs
1.355347,0.276245,0.471069,331.758118,downstairs
1.245117,0.089233,0.471191,331.657379,downstairs
1.060059,0.013062,0.336304,331.657379,downstairs
0.646851,0.099487,0.404419,331.82196,downstairs
0.6073,0.127686,0.432129,331.82196,downstairs
0.59375,0.0802,0.367554,331.564972,downstairs
0.661499,0.107422,0.371826,331.564972,downstairs
0.962036,0.148438,0.437744,331.342804,downstairs
1.048706,0.065674,0.338135,331.342804,downstairs
1.253906,0.233887,0.277222,331.644928,downstairs
1.49292,0.336914,0.153809,331.693726,downstairs
1.682007,0.2323,0.196411,331.693726,downstairs
1.224731,0.12085,0.150757,331.544739,downstairs
0.883423,0.121826,0.107666,331.544739,downstairs
0.808228,0.167969,0.086182,331.601837,downstairs
0.825073,0.185669,0.101318,331.601837,downstairs
0.94165,0.215576,0.117432,331.544739,downstairs
0.996948,0.177002,0.124268,331.673492,downstairs
0.899414,0.214355,0.09375,331.708801,downstairs
0.864868,0.247192,0.138062,331.638184,downstairs
1.015747,0.169067,0.17041,331.638184,downstairs
1.21582,0.136475,0.314575,331.75293,downstairs
0.688843,0.034424,0.364624,331.75293,downstairs
0.876343,0.170532,0.284302,331.880615,downstairs
1.091919,0.077148,0.42334,331.880615,downstairs
0.870972,-0.057739,0.51355,331.586792,downstairs
0.945801,0.107544,0.468872,331.830261,downstairs
0.917236,0.087402,0.364502,331.794464,downstairs
0.872559,0.030396,0.393188,331.623657,downstairs
0.829834,0.164185,0.308838,331.623657,downstairs
0.826904,0.23645,0.250244,331.428955,downstairs
0.935059,0.241943,0.273926,331.428955,downstairs
0.887207,0.256958,0.220337,331.824036,downstairs
1.154907,0.38855,0.24646,331.824036,downstairs
1.054688,0.187744,0.225586,331.767456,downstairs
0.960083,0.310913,0.164185,331.610657,downstairs
0.973267,0.243896,0.093506,331.610657,downstairs
1.164673,0.310181,0.018921,331.802765,downstairs
1.108276,0.176758,0.042358,331.802765,downstairs
0.970337,0.262939,0.03125,331.751892,downstairs
0.943726,0.31604,0.023804,331.751892,downstairs
0.876953,0.231567,0.081665,331.671936,downstairs
0.885376,0.212891,0.108154,331.671936,downstairs
0.942505,0.142456,0.153442,331.930481,downstairs
1.021606,0.120605,0.169678,331.723328,downstairs
1.022705,0.076782,0.172974,331.723328,downstairs
1.051147,0.057495,0.159668,331.707245,downstairs
0.924805,0.018066,0.217163,331.707245,downstairs
0.762085,0.014038,0.169067,331.829224,downstairs
1.16394,0.056763,0.229004,331.829224,downstairs
1.053833,0.023926,0.347656,331.471527,downstairs
0.864624,0.060669,0.387695,331.471527,downstairs
0.805908,0.175171,0.230591,331.75708,downstairs
0.77832,-0.029785,0.265991,331.880096,downstairs
0.438354,0.026978,0.188965,331.880096,downstairs
0.562744,0.098511,0.132568,331.707245,downstairs
1.037598,-0.017578,0.237183,331.707245,downstairs
0.962769,-0.003784,0.245239,331.627808,downstairs
1.15271,0.273071,0.252197,331.627808,downstairs
1.780762,0.133545,0.248779,331.636108,downstairs
1.303955,-0.160278,0.015015,331.636108,downstairs
1.435913,0.327271,0.276978,331.793427,downstairs
0.900879,-0.021606,0.072998,331.614319,downstairs
0.684937,0.124878,0.109619,331.614319,downstairs
0.703979,0.157349,0.116699,331.650116,downstairs
0.809448,0.07666,0.134155,331.650116,downstairs
0.754883,0.031738,0.076904,331.419617,downstairs
0.898315,0.239014,0.125977,331.419617,downstairs
1.062378,0.075806,0.124146,331.376526,downstairs
1.233643,0.152466,0.16626,331.376526,downstairs
1.071045,0.147461,0.29895,331.576935,downstairs
1.414062,0.092041,0.404297,331.519806,downstairs
0.782471,0.002686,0.515015,331.519806,downstairs
0.762695,0.069946,0.581665,331.390564,downstairs
0.588989,0.25415,0.248413,331.390564,downstairs
0.523682,0.021851,0.246704,331.255585,downstairs
0.685791,0.150391,0.290161,331.255585,downstairs
0.807007,0.070068,0.319946,331.219757,downstairs
1.158569,0.096436,0.356201,331.219757,downstairs
1.216919,0.167603,0.319214,331.141876,downstairs
1.822754,0.325562,0.343994,331.313721,downstairs
1.377197,0.066406,0.245605,331.313721,downstairs
0.956787,0.188354,0.203247,331.249878,downstairs
0.677734,0.149658,0.127563,331.249878,downstairs
0.657104,0.0979,0.14856,331.193268,downstairs
0.67688,0.072876,0.160522,331.193268,downstairs
0.74292,0.097778,0.125366,331.026642,downstairs
0.841187,0.091675,0.136108,331.026642,downstairs
0.977539,0.141846,0.187744,331.277374,downstairs
1.024902,0.138184,0.232544,331.176666,downstairs
1.473145,0.265259,0.325195,331.176666,downstairs
1.120361,0.102051,0.468384,331.154877,downstairs
1.145996,0.11792,0.359619,331.154877,downstairs
0.741211,0.005127,0.422363,331.154877,downstairs
0.591309,0.113892,0.328979,331.154877,downstairs
0.468384,0.203247,0.319946,331.055725,downstairs
0.593994,0.15271,0.358154,331.120087,downstairs
0.988647,0.105347,0.41333,331.120087,downstairs
1.230835,0.029541,0.411011,330.963318,downstairs
1.362793,0.146484,0.325684,330.963318,downstairs
1.526611,0.224976,0.301636,330.891663,downstairs
1.50061,0.119141,0.218506,330.891663,downstairs
1.070679,0.06958,0.195312,331.100372,downstairs
0.66394,0.078857,0.082031,331.100372,downstairs
0.638916,0.112183,0.12561,331.0495,downstairs
0.63269,0.005371,0.136353,331.026642,downstairs
0.780884,-0.025269,0.12561,331.026642,downstairs
0.810303,-0.025024,0.052002,330.855347,downstairs
1.058838,0.130859,0.076538,330.855347,downstairs
1.022949,0.229736,0.200684,330.747375,downstairs
1.350098,0.245117,0.188477,330.747375,downstairs
1.414307,0.110718,0.432373,330.861053,downstairs
0.850464,0.214111,0.293579,330.861053,downstairs
0.833984,-0.042358,0.467651,330.817963,downstairs
0.479736,0.256714,0.384399,330.625366,downstairs
0.449463,0.049072,0.28833,330.625366,downstairs
0.767212,0.219116,0.30542,330.639374,downstairs
1.091919,0.024658,0.436646,330.639374,downstairs
1.228638,0.176636,0.384766,330.316528,downstairs
1.32959,0.173584,0.27124,330.316528,downstairs
1.688965,0.250366,0.259888,330.689209,downstairs
1.517578,0.026611,0.31189,330.545959,downstairs
0.946045,0.042725,0.155518,330.545959,downstairs
0.822632,0.227295,0.107056,330.46756,downstairs
0.788452,0.232666,0.109375,330.46756,downstairs
0.715576,0.078247,0.117676,330.630554,downstairs
0.789917,0.159668,0.114746,330.630554,downstairs
0.743408,0.012695,0.052368,330.495605,downstairs
0.766602,0.165161,0.083374,330.495605,downstairs
0.918091,0.231934,0.087524,330.309235,downstairs
1.231567,0.336548,0.196777,330.538177,downstairs
1.185791,0.244507,0.414307,330.573456,downstairs
1.228638,0.194458,0.384521,330.403198,downstairs
0.960693,0.256104,0.323242,330.403198,downstairs
0.689209,0.027954,0.360718,330.531921,downstairs
0.661377,0.168945,0.398804,330.531921,downstairs
0.743774,0.166138,0.493652,330.531921,downstairs
0.985962,0.021851,0.552246,330.531921,downstairs
1.10144,0.061157,0.465454,330.495605,downstairs
1.322754,0.234985,0.441895,330.488861,downstairs
1.766724,0.230225,0.261841,330.488861,downstairs
1.621338,0.255127,0.188599,330.437988,downstairs
1.113525,0.130737,0.087769,330.437988,downstairs
0.874634,0.120972,0.0625,330.30249,downstairs
0.860352,0.143555,0.082275,330.30249,downstairs
0.740601,0.101562,0.078247,330.259399,downstairs
0.705933,0.153076,0.060059,330.259399,downstairs
0.748779,0.161621,0.080322,330.244354,downstairs
0.609863,0.190796,0.066284,330.173767,downstairs
0.598755,0.326294,0.181885,330.173767,downstairs
0.95813,0.308594,0.306396,329.915802,downstairs
1.032471,0.253052,0.32605,329.915802,downstairs
1.337646,0.31958,0.337769,329.978607,downstairs
1.401489,0.147339,0.551147,329.978607,downstairs
0.970581,0.271729,0.505615,330.31601,downstairs
0.875244,0.181519,0.497192,330.31601,downstairs
0.773926,0.18103,0.48584,329.821838,downstairs
0.732056,0.016113,0.467896,330.108368,downstairs
1.162476,0.182129,0.425415,330.108368,downstairs
1.960571,0.195435,0.482056,330.222046,downstairs
0.911499,0.05249,0.09729,330.222046,downstairs
0.802979,0.411377,0.036743,330.243317,downstairs
1.025146,0.419434,-0.081299,330.243317,downstairs
1.137939,0.156006,-0.062134,330.286407,downstairs
1.095093,0.286499,0.064575,330.286407,downstairs
0.983887,0.282227,-0.006714,330.250061,downstairs
1.043457,0.304443,-0.064209,330.20752,downstairs
0.886841,0.295166,0.032349,330.20752,downstairs
0.836914,0.311035,0.01416,329.957306,downstairs
0.899292,0.261841,0.086182,329.957306,downstairs
0.96228,0.201294,0.168335,330.357513,downstairs
1.058472,0.236328,0.196899,330.357513,downstairs
1.312866,0.206299,0.280396,330.192963,downstairs
0.955811,0.172974,0.332886,330.192963,downstairs
0.594849,0.241455,0.307373,330.164429,downstairs
0.942871,0.212524,0.268311,330.149384,downstairs
1.097168,0.028564,0.66748,330.149384,downstairs
0.949463,-0.000488,0.534546,330.100067,downstairs
0.806152,0.080322,0.194092,330.100067,downstairs
0.8396,0.039307,0.138916,330.320679,downstairs
0.796265,-0.024658,0.153076,330.320679,downstairs
0.848022,0.021484,0.181763,330.006104,downstairs
0.885254,0.010986,0.214966,330.006104,downstairs
0.890137,0.072876,0.273315,330.170654,downstairs
0.908081,0.138794,0.262085,330.100067,downstairs
1.008911,0.1875,0.256348,330.100067,downstairs
1.286865,0.418457,0.46167,330.156128,downstairs
0.97583,0.267212,0.285278,330.156128,downstairs
1.002319,0.274658,0.197876,330.041931,downstairs
1.106934,0.21814,0.201782,330.041931,downstairs
1.044922,0.10022,0.238037,329.97757,downstairs
1.119385,0.193848,0.116211,329.97757,downstairs
1.059692,0.154297,0.060181,329.920471,downstairs
1.144409,0.083496,0.001587,329.87738,downstairs
0.950684,0.130249,0.023682,329.87738,downstairs
0.713745,0.140869,0.046143,329.920471,downstairs
0.612793,0.133667,0.085938,329.920471,downstairs
0.518555,0.038818,0.15271,330.084991,downstairs
0.755005,0.133911,0.218994,330.084991,downstairs
0.970581,0.095947,0.280396,330.112518,downstairs
1.515991,0.232666,0.291504,330.112518,downstairs
1.591064,0.281006,0.554565,330.100067,downstairs
0.924927,0.242065,0.333008,329.963013,downstairs
0.810913,0.19812,0.266724,329.963013,downstairs
0.508423,0.150391,0.362183,329.870117,downstairs
0.526367,0.235962,0.289795,329.870117,downstairs
0.691406,0.256104,0.399536,329.769409,downstairs
1.003418,0.232178,0.412231,329.769409,downstairs
1.075684,0.020752,0.36377,330.050232,downstairs
1.302612,0.052368,0.305786,330.050232,downstairs
1.733398,0.216553,0.323486,329.957306,downstairs
1.741333,0.145386,0.249634,329.67807,downstairs
1.308472,0.099243,0.209229,329.67807,downstairs
0.821289,0.034546,0.116699,329.835846,downstairs
0.694824,0.106934,0.091309,329.835846,downstairs
0.571655,0.111084,0.098633,329.971344,downstairs
0.659302,0.0625,0.06604,329.971344,downstairs
0.585693,-0.053833,0.098999,330.02063,downstairs
0.657104,0.075806,0.056641,330.028412,downstairs
1.169678,0.243652,0.154053,330.028412,downstairs
1.673462,0.319702,0.522705,329.748138,downstairs
1.364014,0.062622,0.495239,329.748138,downstairs
0.922241,0.028687,0.36438,329.719574,downstairs
0.79248,0.176514,0.33728,329.719574,downstairs
0.526367,0.266602,0.364624,329.813538,downstairs
0.562256,0.290649,0.352295,329.813538,downstairs
0.702271,0.1875,0.443359,329.75592,downstairs
1.045044,0.222168,0.500488,329.670288,downstairs
0.968384,0.146118,0.313721,329.670288,downstairs
1.143433,0.328491,0.363403,329.642761,downstairs
1.791382,0.419189,0.290039,329.642761,downstairs
1.703613,0.291138,0.450806,329.55661,downstairs
1.133545,0.105713,0.227051,329.55661,downstairs
0.735596,0.137817,0.110352,329.750732,downstairs
0.616943,0.137939,0.09729,329.750732,downstairs
0.624634,0.10022,0.139526,329.550385,downstairs
0.759644,0.041016,0.187378,329.715942,downstairs
0.503906,-0.054443,0.077026,329.715942,downstairs
0.623779,0.104126,0.07959,329.442932,downstairs
0.800537,0.202759,0.302979,329.442932,downstairs
1.354858,0.251465,0.145874,329.492767,downstairs
1.591553,0.20874,0.541626,329.492767,downstairs
1.305664,0.326172,0.459839,329.558685,downstairs
0.776978,0.244995,0.221069,329.457977,downstairs
0.620972,0.100708,0.267944,329.492767,downstairs
0.653931,0.3479,0.284302,329.529083,downstairs
0.750244,0.253296,0.307739,329.529083,downstairs
0.957153,0.339966,0.387817,329.535828,downstairs
0.917725,0.159302,0.316406,329.535828,downstairs
1.323364,0.240845,0.391968,329.42218,downstairs
1.570679,0.211426,0.27832,329.42218,downstairs
1.635376,0.257568,0.322021,329.329773,downstairs
1.285522,0.0896,0.227783,329.350037,downstairs
0.797485,0.077271,0.137695,329.350037,downstairs
0.758911,0.200928,0.120361,329.44397,downstairs
0.754028,0.057739,0.117065,329.44397,downstairs
0.817993,0.066528,0.13501,329.335999,downstairs
0.758667,0.014404,0.083374,329.335999,downstairs
0.58374,0.114624,0.087402,329.028748,downstairs
0.776489,0.187378,0.125122,329.028748,downstairs
0.799194,0.080566,0.115479,329.186523,downstairs
1.716064,0.356079,0.270508,329.272675,downstairs
1.434448,0.192993,0.414673,329.272675,downstairs
1.186401,0.304321,0.37915,329.078064,downstairs
0.755127,0.095703,0.788452,329.078064,downstairs
0.635864,0.37915,0.224609,329.221313,downstairs
0.708984,0.264038,0.231201,329.221313,downstairs
0.72937,0.151855,0.395386,329.01474,downstairs
0.851318,0.250122,0.380981,329.028748,downstairs
1.044189,0.27002,0.313843,329.028748,downstairs
1.378052,0.194214,0.432861,328.841888,downstairs
1.509399,0.123047,0.244995,328.841888,downstairs
1.807861,0.287476,0.284912,328.764038,downstairs
1.175781,0.093506,0.190552,328.764038,downstairs
0.826172,0.129395,0.108032,328.99295,downstairs
0.771362,0.13916,0.089966,328.99295,downstairs
0.758057,0.036011,0.124878,328.95816,downstairs
0.750366,-0.039917,0.079712,329.129944,downstairs
0.549805,-0.046021,0.018066,329.129944,downstairs
0.63208,0.179932,0.041382,328.906769,downstairs
0.910522,0.143921,0.137695,328.906769,downstairs
1.483643,0.277466,0.196777,328.928589,downstairs
1.564209,0.048584,0.545044,328.928589,downstairs
1.255371,0.325806,0.374512,328.943634,downstairs
0.905762,-0.022705,0.414551,328.806091,downstairs
0.703003,0.326294,0.375854,328.806091,downstairs
0.612061,0.073242,0.355469,328.986176,downstairs
0.700806,0.156128,0.394775,328.986176,downstairs
0.861938,0.260498,0.31665,328.72876,downstairs
0.899292,0.242065,0.331909,328.72876,downstairs
1.00293,0.230957,0.34021,328.887573,downstairs
1.229614,0.187866,0.375122,328.80246,downstairs
1.249146,-0.015503,0.263428,328.80246,downstairs
1.714478,0.396851,0.217896,328.903137,downstairs
1.391846,0.065796,0.268555,328.903137,downstairs
0.845459,0.012207,0.110596,328.573059,downstairs
0.757568,0.212891,0.080444,328.573059,downstairs
0.753906,0.120728,0.07312,328.666992,downstairs
0.711548,0.026367,0.112183,328.666992,downstairs
0.706421,0.074097,0.05188,328.523224,downstairs
0.69104,0.108154,0.018921,328.523224,downstairs
0.797852,0.144531,0.042969,328.523224,downstairs
0.996338,0.196289,0.233765,328.838257,downstairs
1.703979,0.251099,0.416138,328.838257,downstairs
1.38855,0.096436,0.479614,328.637421,downstairs
0.961548,0.137085,0.415161,328.637421,downstairs
0.970703,0.23584,0.379639,328.608856,downstairs
0.572998,0.136353,0.353027,328.566315,downstairs
0.5,0.158447,0.328491,328.566315,downstairs
0.64624,0.161133,0.396729,328.608856,downstairs
0.966431,0.131714,0.390381,328.608856,downstairs
0.927368,0.072266,0.33252,328.637421,downstairs
1.370972,0.320923,0.365234,328.637421,downstairs
1.340942,0.253296,0.212524,328.235718,downstairs
1.760986,0.293213,0.228516,328.235718,downstairs
1.594849,0.196167,0.314209,328.272552,downstairs
0.888062,0.172363,0.128906,328.37326,downstairs
0.847534,0.184448,0.101562,328.37326,downstairs
0.783081,0.080933,0.12561,328.293854,downstairs
0.698242,0.012573,0.12085,328.293854,downstairs
0.630371,0.0625,0.077148,328.508179,downstairs
0.479004,0.025757,0.033569,328.508179,downstairs
0.743408,0.109863,0.105835,328.422546,downstairs
1.064453,0.087646,0.198364,328.422546,downstairs
1.604736,0.167358,0.390991,328.450592,downstairs
1.539307,0.07605,0.454102,328.38623,downstairs
1.11853,0.1521,0.633179,328.38623,downstairs
0.875977,0.389282,0.425781,328.480164,downstairs
0.768677,0.053833,0.303833,328.480164,downstairs
0.762329,0.289795,0.408081,328.301117,downstairs
0.731079,0.27356,0.43335,328.301117,downstairs
0.766602,0.216309,0.494629,328.157867,downstairs
0.896484,0.17041,0.475586,328.129333,downstairs
1.435669,0.145386,0.456299,328.058746,downstairs
1.396484,0.134277,0.307251,327.994385,downstairs
1.695923,0.289185,0.238037,327.994385,downstairs
1.435181,0.071533,0.169556,328.095062,downstairs
0.947876,0.070557,0.123047,328.095062,downstairs
0.885742,0.166748,0.104614,328.260101,downstairs
0.981323,0.140503,0.112671,328.260101,downstairs
0.887939,0.05249,0.126465,328.258545,downstairs
0.686523,0.038696,0.122925,328.309418,downstairs
0.584473,-0.01123,0.062012,328.309418,downstairs
0.512573,0.070068,0.130371,328.081055,downstairs
0.596191,0.067505,0.139771,328.081055,downstairs
0.843506,0.08252,0.239868,327.851685,downstairs
2.077881,0.350342,0.487183,327.851685,downstairs
1.693115,0.158569,0.435425,327.975708,downstairs
1.378174,0.276855,0.392944,327.975708,downstairs
0.98291,0.161743,0.310425,327.931091,downstairs
0.836426,0.256714,0.303955,328.038513,downstairs
0.67627,0.290894,0.282349,328.038513,downstairs
0.633545,0.249512,0.388184,327.873474,downstairs
0.597046,0.176392,0.308105,327.873474,downstairs
0.845215,0.331909,0.46936,327.809631,downstairs
0.78479,0.202515,0.354248,327.809631,downstairs
1.30481,0.190918,0.382935,327.837158,downstairs
1.719849,0.089844,0.241211,327.837158,downstairs
2.065918,0.165161,0.331543,327.557953,downstairs
1.260986,-0.044678,0.098022,327.79303,downstairs
0.91394,0.155029,0.130127,327.79303,downstairs
0.944946,0.160889,0.135864,327.863098,downstairs
1.021362,0.054199,0.190674,327.863098,downstairs
1.060913,0.046143,0.186401,327.848053,downstairs
0.880371,0.151733,0.202759,327.848053,downstairs
0.77063,0.332031,0.268188,327.812744,downstairs
0.630005,0.461548,0.361328,327.812744,downstairs
0.574341,0.505371,0.466309,327.834564,downstairs
0.648193,0.474243,0.509277,327.898895,downstairs
0.654053,0.397461,0.572876,327.898895,downstairs
0.712158,0.422485,0.616211,327.756714,downstairs
0.846191,0.320435,0.595703,327.756714,downstairs
0.814331,0.305908,0.498535,327.691315,downstairs
0.774536,0.319824,0.456177,327.691315,downstairs
0.807739,0.214111,0.385986,327.842346,downstairs
0.857788,0.481934,0.399658,327.920197,downstairs
0.878418,0.144775,0.440918,327.920197,downstairs
0.823975,0.312134,0.452881,327.678864,downstairs
0.825684,0.269531,0.466675,327.678864,downstairs
0.827881,0.305176,0.442139,327.941986,downstairs
0.827271,0.18103,0.442017,327.941986,downstairs
0.765381,0.25,0.432129,327.799255,downstairs
0.778564,0.258179,0.443848,327.799255,downstairs
0.80957,0.255981,0.452026,327.606201,downstairs
0.836914,0.243774,0.442993,327.842346,downstairs
0.812256,0.283447,0.443115,327.842346,downstairs
0.798584,0.325317,0.292969,327.842346,none
0.81311,0.302368,0.38855,327.842346,none
0.825684,0.317139,0.413818,328.01413,none
0.854126,0.256104,0.519409,328.01413,none
0.792114,0.146362,0.631592,327.986084,none
0.860229,0.034912,0.500488,327.907715,none
0.7854,0.310059,0.438843,327.907715,none
0.779419,0.175415,0.411011,327.964294,none
0.790649,0.170044,0.355713,327.964294,none
0.819946,0.144165,0.343506,327.749969,none
0.819946,0.059692,0.337524,327.749969,none
0.880127,0.184692,0.355469,328.052002,none
0.92749,0.064087,0.327637,328.052002,none
1.020142,0.058472,0.293823,328.245056,none
1.02478,0.080811,0.250732,328.145935,none
1.095337,0.163452,0.228882,328.145935,none
1.082886,0.208374,0.473389,328.066528,none
0.89563,0.537476,0.207397,328.066528,none
0.717651,0.161499,0.178833,328.187439,none
0.811768,0.157593,0.237183,328.187439,none
0.910522,0.140259,0.304077,328.023987,none
0.985229,0.085449,0.390869,328.251801,none
0.99292,0.122437,0.483154,328.251801,none
0.922852,0.164917,0.400513,327.936798,none
1.083008,0.127197,0.370483,327.936798,none
1.009888,0.068848,0.35791,328.10025,none
0.952637,0.141602,0.265137,328.10025,none
0.988647,0.105225,0.211426,327.913422,none
1.039551,0.168579,0.250122,327.913422,none
1.047974,0.254028,0.182861,328.092468,none
1.100464,0.138672,0.182129,327.970001,none
1.052002,0.125488,0.162476,327.970001,none
0.91626,0.179688,0.101318,328.25647,none
0.880859,0.211792,0.072388,328.25647,none
0.859741,0.215942,0.083496,327.949249,none
0.854492,0.188843,0.098389,327.949249,none
0.927612,0.188599,0.158447,328.156311,none
0.918823,0.245239,0.221924,327.963257,none
0.939697,0.28186,0.323975,327.963257,none
0.996094,0.23645,0.36731,328.012573,none
1.138672,0.290649,0.395874,328.012573,none
1.000732,0.093018,0.480347,328.071198,none
0.875854,0.179688,0.400269,328.071198,none
0.784912,0.259644,0.381836,328.084686,none
0.894897,0.070312,0.34375,328.084686,none
1.043335,0.084473,0.359741,327.992828,none
1.006958,-0.108398,0.396362,328.049408,none
0.852783,0.119873,0.261963,328.049408,none
0.802124,0.174561,0.147949,328.105469,none
0.80896,0.121582,0.177246,328.105469,none
0.832642,0.158081,0.180176,328.019318,none
0.941772,0.128906,0.215576,328.019318,none
0.95752,0.028198,0.263428,327.92746,none
0.922852,0.100952,0.256104,327.92746,none
0.940063,0.193604,0.324463,327.826782,none
1.003174,-0.167358,0.640747,327.892151,none
1.127197,0.057007,0.62085,327.892151,none
0.938599,0.233032,0.114624,327.740631,none
0.942627,0.229004,0.029541,327.740631,none
0.941772,0.180664,0.053223,327.503479,none
0.942505,0.187012,0.073975,327.503479,none
0.96936,0.194824,0.08313,327.968445,none
0.999268,0.166016,0.049194,327.747375,none
0.978271,0.177612,0.101807,327.747375,none
0.948975,0.198364,0.081543,327.790436,none
0.947632,0.238647,0.093018,327.790436,none
0.912109,0.194702,0.151123,328.055634,none
1.006226,0.22644,0.167969,328.055634,none
1.168945,0.196167,0.178223,327.877625,none
1.023438,0.13916,0.273804,327.877625,none
0.891968,0.260498,0.223877,327.963257,none
